UF,Municipio,Profissao,Quantidade,PctFeminino,MediaIdade,MediaRendTotal,MediaRendTrib,MediaPatrimonio
ES,ANCHIETA,"Biólogo, biomédico e afins",11,1,42.18181818181818,135057.0772727273,98503.52454545455,147746.97272727272
ES,ANCHIETA,Bombeiro Militar,16,0.1875,40.3125,151661.766875,130711.308125,92831.39062499999
ES,ANCHIETA,"Condutor e operador de robôs, veículos de equipamentos de movimentação de carga e afins",26,0.038461538461538464,40.53846153846154,88023.00307692308,67708.70999999999,44204.93846153847
ES,ANCHIETA,"Delegado de Polícia e outros servidores das carreiras de polícia, exceto militar",14,0.35714285714285715,50.357142857142854,235679.1521428571,189411.14357142855,668693.0264285716
ES,ANCHIETA,"Dirigente superior da administração pública (ocupante de cargo de direção, chefia, assessoria e de natureza especial), inclusive os das fundações públicas e autarquias",27,0.4074074074074074,48.55555555555556,108088.07148148149,90720.1685185185,91020.51925925924
ES,ANCHIETA,"Dirigente, presidente e diretor de empresa industrial, comercial ou prestadora de serviços",191,0.33507853403141363,48.27225130890052,196838.52764397906,46717.8517277487,644653.5712041885
ES,ANCHIETA,"Economista, administrador, contador, auditor e afins",40,0.475,45.45,130868.39999999998,77886.96225000001,360740.63850000006
ES,ANCHIETA,"Enfermeiro de nível superior, nutricionista, farmacêutico e afins",88,0.875,40.15909090909091,89654.84181818181,71232.36931818182,118493.20579545452
ES,ANCHIETA,"Engenheiro, arquiteto e afins",75,0.26666666666666666,40.81333333333333,173062.39413333335,98200.83213333333,321573.248
ES,ANCHIETA,Fisioterapeuta,13,0.7692307692307693,41.38461538461539,55828.64230769232,49592.851538461546,117715.62000000001
ES,ANCHIETA,"Gerente ou supervisor de empresa industrial, comercial ou prestadora de serviços",89,0.29213483146067415,42.831460674157306,117955.65449438202,70973.89786516855,308573.2243820225
ES,ANCHIETA,Gerente ou supervisor de empresa pública e sociedade de economia mista,10,0.2,44.1,88090.57800000001,74709.29800000001,24978.892
ES,ANCHIETA,Médico,31,0.45161290322580644,53.32258064516129,280660.68258064514,120141.78129032257,880231.616451613
ES,ANCHIETA,"Membro do Poder Legislativo (Senador, Deputado Federal, Deputado Estadual e Vereador)",11,0.09090909090909091,48.18181818181818,135601.60454545455,118854.93909090907,188488.4890909091
ES,ANCHIETA,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",161,0.024844720496894408,49.84472049689441,73750.5245962733,50593.574782608695,81445.58894409938
ES,ANCHIETA,Odontólogo,28,0.6071428571428571,39.785714285714285,241826.52892857138,119784.82964285715,559039.470357143
ES,ANCHIETA,Outras ocupações não especificadas anteriormente,1625,0.37415384615384617,46.02276923076923,87094.9799323077,55087.82540307692,133509.38930461538
ES,ANCHIETA,Outros técnicos de nível médio,162,0.2962962962962963,41.01851851851852,89693.30450617283,73633.34697530865,61065.931666666664
ES,ANCHIETA,"Outros técnicos de nível médio das ciências físicas, químicas, engenharia e afins",29,0.2413793103448276,39.6551724137931,119594.53655172413,83771.59034482761,34871.90965517242
ES,ANCHIETA,Outros trabalhadores de serviços diversos,152,0.25,45.86184210526316,84039.29059210523,59782.706315789466,84112.11809210526
ES,ANCHIETA,"Pedagogo, orientador educacional",46,0.9130434782608695,49.06521739130435,102515.40586956522,79012.14913043477,84793.42978260868
ES,ANCHIETA,"Pescador, caçador e extrativista florestal",16,0.125,47.625,127908.05500000001,31909.682500000003,256941.32374999998
ES,ANCHIETA,Policial Militar,62,0.22580645161290322,42.596774193548384,139866.93225806454,106168.46387096774,114862.72790322578
ES,ANCHIETA,Produtor na exploração agropecuária,23,0.043478260869565216,57.17391304347826,180008.10826086954,34114.234347826095,733212.8565217393
ES,ANCHIETA,Professor do ensino fundamental,200,0.81,48.505,100697.6115,85627.9655,72472.41065
ES,ANCHIETA,Professor do ensino médio,82,0.6707317073170732,45.646341463414636,114891.04963414634,96884.54121951219,198236.17365853657
ES,ANCHIETA,Professor do ensino profissional,24,0.2916666666666667,46.375,182977.33958333335,122033.10416666667,126096.27624999995
ES,ANCHIETA,Professor na educação infantil,172,0.9941860465116279,49.41860465116279,93942.50226744187,79104.46627906976,32296.421976744194
ES,ANCHIETA,Psicólogo,18,0.9444444444444444,34.5,84554.42555555556,60503.19944444445,31815.595555555556
ES,ANCHIETA,Servidor das carreiras de auditoria fiscal e de fiscalização,17,0.35294117647058826,49.588235294117645,127505.65117647058,113918.11647058824,143980.1488235294
ES,ANCHIETA,"Servidor das carreiras do  Poder Judiciário, Oficial de Justiça, Auxiliar, Assistente e Analista Judiciário",23,0.4782608695652174,50.82608695652174,292498.3947826087,190151.21434782608,594782.7521739131
ES,ANCHIETA,Servidor das carreiras do Poder Legislativo,18,0.2777777777777778,51.888888888888886,183336.73944444442,147383.00833333333,334745.5516666666
ES,ANCHIETA,"Servidor das demais carreiras da administração pública direta, autárquica e fundacional",110,0.5363636363636364,48.75454545454546,96919.95554545456,76983.55181818183,117935.27081818182
ES,ANCHIETA,Técnico da ciência da saúde humana,57,0.8947368421052632,44.40350877192982,75843.01684210527,67018.71403508773,32810.23263157895
ES,ANCHIETA,Técnico das ciências administrativas e contábeis,24,0.625,42.291666666666664,124491.25625000002,58087.97416666666,207591.9066666667
ES,ANCHIETA,"Técnico de inspeção, fiscalização e coordenação administrativa",12,0.3333333333333333,35.916666666666664,61330.415,50658.56666666667,31288.98583333333
ES,ANCHIETA,"Técnico de laboratório, Raios-X e outros equipamentos e instrumentos de diagnóstico",11,0.8181818181818182,46.09090909090909,58506.43,51244.651818181825,18210.192727272726
ES,ANCHIETA,Técnico em eletro-eletrônica e fotônica,24,0.08333333333333333,40.583333333333336,74944.70375,59549.24083333332,47554.05833333333
ES,ANCHIETA,Técnico em metalmecânica,50,0.02,37.6,80800.8864,63631.067,116673.93179999999
ES,ANCHIETA,Técnico em transportes (logística),10,0,43.1,63637.93600000001,52466.59300000001,10549.698
ES,ANCHIETA,Trabalhador da fabricação e instalação eletro-eletrônica,10,0.1,39.8,74229.38399999999,60304.841,10957.452000000001
ES,ANCHIETA,Trabalhador da indústria extrativa e da construção civil,91,0.06593406593406594,42.62637362637363,79795.51945054944,63337.10274725274,175887.0806593407
ES,ANCHIETA,Trabalhador da transformação de metais e compósitos,30,0.06666666666666667,42.36666666666667,89704.51033333335,68407.838,117638.075
ES,ANCHIETA,"Trabalhador das indústrias química, petroquímica, borracha e plástico e afins",37,0.05405405405405406,42.945945945945944,102470.92108108109,85166.27702702704,46621.35351351352
ES,ANCHIETA,"Trabalhador de atendimento ao público, caixa, despachante, recenseador e afins",44,0.6818181818181818,44.04545454545455,66304.52022727272,56079.159318181824,65642.71295454545
ES,ANCHIETA,Trabalhador de instalações siderúrgicas e de materiais de construção,44,0.09090909090909091,39.97727272727273,85784.41045454545,68654.79250000001,27895.585681818182
ES,ANCHIETA,Trabalhador de reparação e manutenção,258,0.023255813953488372,40.445736434108525,83272.7414728682,67903.2777131783,22294.581821705426
ES,ANCHIETA,Trabalhador dos serviços de hotelaria e alimentação,22,0.6818181818181818,38.13636363636363,51162.0740909091,40701.36363636364,41150.971363636374
ES,ANCHIETA,Trabalhador dos serviços de proteção e segurança (exceto militar),49,0.12244897959183673,42.89795918367347,79539.61836734693,69931.53346938775,60677.60714285713
ES,ANCHIETA,Trabalhador dos serviços de saúde,73,0.9178082191780822,46.80821917808219,64139.790273972605,57106.94205479452,35523.69849315069
ES,ANCHIETA,Trabalhador dos serviços domésticos em geral,13,0.6153846153846154,52.76923076923077,63527.35538461537,46906.441538461535,35487.903076923074
ES,ANCHIETA,"Vendedor e prestador de serviços do comércio, ambulante, caixeiro-viajante e camelô",58,0.4827586206896552,41.86206896551724,78415.16465517241,50321.19620689655,200825.29844827586
ES,APIACA,,136,0.5808823529411765,65.96323529411765,128031.50213235297,72001.86139705882,217213.69522058824
ES,APIACA,"Bancário, economiário, escriturário, secretário, assistente e auxiliar administrativo",13,0.5384615384615384,41.92307692307692,85048.64692307693,65111.813076923085,32417.315384615384
ES,APIACA,"Dirigente, presidente e diretor de empresa industrial, comercial ou prestadora de serviços",35,0.37142857142857144,52.114285714285714,54758.861428571436,32662.544285714288,155799.7537142857
ES,APIACA,"Enfermeiro de nível superior, nutricionista, farmacêutico e afins",23,0.7391304347826086,39.08695652173913,105771.03,93206.54304347825,29808.902173913044
ES,APIACA,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",10,0,55.7,52727.094999999994,41736.427,129777.77699999997
ES,APIACA,Outras ocupações não especificadas anteriormente,231,0.42424242424242425,48.1991341991342,74828.10095238095,58708.05246753246,77274.48484848485
ES,APIACA,Outros técnicos de nível médio,13,0.15384615384615385,50.61538461538461,147894.5276923077,124682.41384615385,164914.39769230768
ES,APIACA,Policial Militar,41,0.024390243902439025,47.63414634146341,177610.89585365856,144656.50414634144,269196.8604878049
ES,APIACA,Produtor na exploração agropecuária,11,0.09090909090909091,52.72727272727273,277315.3836363636,58061.17272727272,1018256.1863636363
ES,APIACA,Professor do ensino fundamental,49,0.8979591836734694,47.224489795918366,88534.87897959183,76240.54285714285,79494.8106122449
ES,APIACA,Professor do ensino médio,21,0.5714285714285714,46.904761904761905,99495.14190476191,82331.48142857144,93483.31333333335
ES,APIACA,Professor na educação infantil,23,1,48.69565217391305,75625.84130434784,65538.05608695652,49544.45695652173
ES,APIACA,"Servidor das carreiras do  Poder Judiciário, Oficial de Justiça, Auxiliar, Assistente e Analista Judiciário",11,0.5454545454545454,50.09090909090909,298632.26636363636,226968.6581818182,347203.8590909091
ES,APIACA,"Servidor das demais carreiras da administração pública direta, autárquica e fundacional",11,0.6363636363636364,46,124785.45454545454,91296.89272727273,234166.47818181815
ES,APIACA,Técnico da ciência da saúde humana,19,0.6842105263157895,39.63157894736842,79547.76210526316,61167.45052631579,31212.01631578947
ES,APIACA,Trabalhador dos serviços de hotelaria e alimentação,13,0.07692307692307693,42.23076923076923,44537.09000000001,37096.04307692307,3772.388461538462
ES,APIACA,Trabalhador dos serviços de saúde,13,0.38461538461538464,36.84615384615385,51298.349230769236,46765.163076923076,25425.273846153843
ES,ARACRUZ,,2326,0.4935511607910576,63.37145313843508,117281.53954858126,58772.08760963028,262209.78731728287
ES,ARACRUZ,Advogado,129,0.4418604651162791,40.58139534883721,163595.38449612402,62715.71751937983,437286.0137984497
ES,ARACRUZ,"Advogado do setor público, Procurador da Fazenda, Consultor Jurídico, Procurador de autarquias e fundações públicas, Defensor Público",12,0.25,43.5,91688.105,79450.77500000001,23226.165833333333
ES,ARACRUZ,"Agente e representante comercial, corretor, leiloeiro e afins",20,0.25,43.7,77358.45749999999,59216.476500000004,96972.109
ES,ARACRUZ,Agrônomo e afins,23,0.21739130434782608,43.91304347826087,271206.2860869565,108298.92565217392,557040.9591304348
ES,ARACRUZ,"Analista de sistemas, desenvolvedor de software, administrador de redes e bancos de dados e outros especialistas em informática (exceto técnico)",163,0.2822085889570552,34.625766871165645,120962.43987730061,90180.43030674846,149693.5108588957
ES,ARACRUZ,Assistente social e economista doméstico,43,0.9767441860465116,46.627906976744185,73776.97930232558,61735.52860465116,99480.56418604651
ES,ARACRUZ,"Bancário, economiário, escriturário, secretário, assistente e auxiliar administrativo",652,0.6840490797546013,38.65644171779141,94490.22251533743,66196.90938650307,101218.42604294479
ES,ARACRUZ,"Biólogo, biomédico e afins",42,0.5952380952380952,40.5,160245.13214285712,94480.9438095238,422931.8473809524
ES,ARACRUZ,Bombeiro Militar,30,0.23333333333333334,35.36666666666667,151195.85166666668,125697.95800000001,144730.40633333335
ES,ARACRUZ,"Condutor e operador de robôs, veículos de equipamentos de movimentação de carga e afins",134,0.029850746268656716,44.47014925373134,105917.85246268658,86746.0732835821,67383.00268656715
ES,ARACRUZ,"Delegado de Polícia e outros servidores das carreiras de polícia, exceto militar",29,0.2413793103448276,42.62068965517241,215457.01310344826,183768.96620689653,275213.94310344825
ES,ARACRUZ,"Desenhista industrial (designer), escultor, pintor artístico e afins",42,0.4523809523809524,33.857142857142854,60155.18095238096,36294.63523809524,23192.421666666665
ES,ARACRUZ,Desenhista técnico e modelista,16,0.125,36.9375,70419.52875,57578.226875,23120.739374999997
ES,ARACRUZ,"Dirigente superior da administração pública (ocupante de cargo de direção, chefia, assessoria e de natureza especial), inclusive os das fundações públicas e autarquias",59,0.4406779661016949,40.728813559322035,161864.37949152547,76476.63338983049,150583.60118644065
ES,ARACRUZ,"Dirigente, presidente e diretor de empresa industrial, comercial ou prestadora de serviços",921,0.36047774158523344,46.66340933767644,388403.5250705754,63424.45424538545,1600401.6638002167
ES,ARACRUZ,"Economista, administrador, contador, auditor e afins",225,0.5466666666666666,42.84,149207.70875555556,90968.67853333332,416727.6735555555
ES,ARACRUZ,"Enfermeiro de nível superior, nutricionista, farmacêutico e afins",265,0.8603773584905661,39.071698113207546,113773.52554716982,73789.44456603772,28100.418943396202
ES,ARACRUZ,"Engenheiro, arquiteto e afins",426,0.24882629107981222,39.16197183098591,348877.04478873237,193949.9823943662,934331.7726525821
ES,ARACRUZ,"Físico, químico, meteorologista, geólogo, oceanógrafo e afins",33,0.42424242424242425,37.72727272727273,141108.50303030302,96944.80757575757,223832.82212121214
ES,ARACRUZ,Fisioterapeuta,48,0.7916666666666666,36.395833333333336,74679.04437500001,55186.909583333334,127607.08770833333
ES,ARACRUZ,Fonoaudiólogo,13,1,40.23076923076923,88074.98923076924,75388.98615384617,37412.25
ES,ARACRUZ,"Gerente ou supervisor de empresa industrial, comercial ou prestadora de serviços",357,0.3473389355742297,44.0140056022409,234317.40565826328,119540.64210084037,648475.4866666666
ES,ARACRUZ,Gerente ou supervisor de empresa pública e sociedade de economia mista,24,0.4583333333333333,43.541666666666664,144795.12249999997,108151.05791666667,263325.59125
ES,ARACRUZ,Instrutor e professor de escolas livres,40,0.575,40.175,65838.58774999998,48420.57350000001,79911.57174999997
ES,ARACRUZ,Jornalista e repórter,10,0.4,39,124213.67500000002,46828.319,318800.52499999997
ES,ARACRUZ,Médico,200,0.545,42.46,429242.9229,169965.34295000002,1009489.2836999998
ES,ARACRUZ,"Membro do Poder Legislativo (Senador, Deputado Federal, Deputado Estadual e Vereador)",18,0.16666666666666666,49.388888888888886,188115.19777777776,111894.02,236336.09333333338
ES,ARACRUZ,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",482,0.026970954356846474,47.72199170124481,87668.59331950208,55982.63502074689,67844.29298755187
ES,ARACRUZ,Odontólogo,125,0.608,42.104,236470.24624,165358.37592000002,429715.96488000004
ES,ARACRUZ,Operador de instalações de produção e distribuição de energia,19,0.05263157894736842,38.21052631578947,73571.6105263158,59266.52263157894,12197.732631578949
ES,ARACRUZ,Operador de máquina agropecuária e florestal,79,0.012658227848101266,45.65822784810127,110908.27291139239,82440.62354430379,108553.85962025316
ES,ARACRUZ,Outras ocupações não especificadas anteriormente,7246,0.34487993375655535,43.80527187413745,87752.69365857025,55368.22560999173,107622.80117858131
ES,ARACRUZ,Outros técnicos de nível médio,652,0.2822085889570552,40.07361963190184,103508.5380981595,81339.78917177914,101363.06868098157
ES,ARACRUZ,"Outros técnicos de nível médio das ciências físicas, químicas, engenharia e afins",128,0.21875,38.96875,166595.41515624998,123450.0515625,172763.28140625003
ES,ARACRUZ,Outros trabalhadores de serviços diversos,967,0.32057911065149947,43.03205791106515,72318.36821096174,51127.442388831434,57083.72351602896
ES,ARACRUZ,"Pedagogo, orientador educacional",113,0.9380530973451328,47.469026548672566,95836.83716814159,79264.6146017699,70754.30026548675
ES,ARACRUZ,"Pescador, caçador e extrativista florestal",390,0.5307692307692308,49.741025641025644,81023.11417948717,30764.50646153846,27884.623025641024
ES,ARACRUZ,Policial Militar,199,0.11557788944723618,43.562814070351756,159180.58984924623,125025.01452261307,99708.7630150754
ES,ARACRUZ,Produtor na exploração agropecuária,439,0.1958997722095672,50.63553530751708,344073.747904328,79467.06920273349,931947.5317084282
ES,ARACRUZ,Professor do ensino fundamental,738,0.8523035230352304,47.113821138211385,97563.7135501355,77035.07479674797,81804.81662601627
ES,ARACRUZ,Professor do ensino médio,252,0.6746031746031746,43.80555555555556,109292.10682539683,87580.6598015873,105105.1203968254
ES,ARACRUZ,Professor do ensino profissional,44,0.36363636363636365,42.45454545454545,190592.11,158843.21272727274,229113.40522727274
ES,ARACRUZ,Professor do ensino superior,24,0.5,47.625,150439.90624999997,105647.49291666666,338368.1983333333
ES,ARACRUZ,Professor na educação infantil,396,0.9696969696969697,46.333333333333336,83899.90204545452,72274.70823232322,51843.78709595959
